"","Var1","Var2","Freq"
"142","Coastline.reg.10.km","No.Sex.All",0.730851421175888
"143","Difference.between.Heading.N.and.reg.coast","No.Sex.All",-0.658602298514958
"144","Diff.hab.angle.and.coastline.reg","No.Sex.All",-0.986742019121864
"145","Ovigerous.size","No.Sex.All",-0.61967204297258
"146","Embryos.per.m2","No.Sex.All",-0.624712264649955
"147","Reclog13","No.Sex.All",0.906291314057235
"150","Females.All","Ovigerous",0.669869085119878
"154","X50cm2.10cm2","Ovigerous",0.645418696566392
"156","bare.sand..fine.very.course.sand.","Ovigerous",-0.600364822110624
"159","Size.1","Ovigerous",0.632153964575827
"160","Size.2","Ovigerous",0.604176024207628
"161","Surfzone.size..m.","Ovigerous",-0.566081584796341
"163","Heading","Ovigerous",-0.563551794973312
"164","Heading.N","Ovigerous",-0.715711568085658
"166","Heading.minus.coast","Ovigerous",0.730243404322366
"167","m.to.nearest.pt","Ovigerous",-0.889511494364909
"169","percentage.of.MWD.within.range.2014","Ovigerous",-0.883040215862249
"170","percent.in.range.2013","Ovigerous",-0.883040217073804
"171","Difference.from.300.Northery.heading","Ovigerous",0.789670363457441
"173","Slope.average","Ovigerous",-0.528419492114176
"175","Slope.Max","Ovigerous",-0.583683371316512
"180","Difference.between.Heading.N.and.reg.coast","Ovigerous",0.548298800979042
"182","Ovigerous.size","Ovigerous",0.624572140682626
"183","Embryos.per.m2","Ovigerous",0.535369892512549
"185","Oviglog13","Ovigerous",0.965274449081162
"189","No.Sex.All","X50cm2.10cm2",-0.797919737671497
"190","Ovigerous","X50cm2.10cm2",0.645418696566392
"193","bare.sand..fine.very.course.sand.","X50cm2.10cm2",-0.995776517538933
"196","Size.1","X50cm2.10cm2",0.78204269895855
"197","Size.2","X50cm2.10cm2",0.907590429814809
"198","Surfzone.size..m.","X50cm2.10cm2",-0.967306162535421
"204","m.to.nearest.pt","X50cm2.10cm2",-0.623088863983587
"208","Difference.from.300.Northery.heading","X50cm2.10cm2",0.619753935827471
"209","Total.degrees.opening","X50cm2.10cm2",-0.550442173042317
"213","Coastline.hab.angle","X50cm2.10cm2",-0.636652867912743
"218","Diff.hab.angle.and.coastline.reg","X50cm2.10cm2",0.797336927493798
"219","Ovigerous.size","X50cm2.10cm2",0.953540681698134
"220","Embryos.per.m2","X50cm2.10cm2",0.517884966740979
"221","Reclog13","X50cm2.10cm2",-0.530272051139438
"222","Oviglog13","X50cm2.10cm2",0.644568437258383
"223","s1to3mmcombined","ALLREPRO",0.669341725366856
"224","Females.All","ALLREPRO",0.845085979434302
"225","Males.All","ALLREPRO",0.966262306756788
"226","No.Sex.All","ALLREPRO",0.732830094609876
"234","Size.2","ALLREPRO",-0.564378677504259
"238","Heading.N","ALLREPRO",-0.760279941715611
"239","Heading.S","ALLREPRO",-0.915154701431252
"240","Heading.minus.coast","ALLREPRO",0.832255673657232
"242","m.to.land.in.300dir","ALLREPRO",-0.683854889775257
"246","Total.degrees.opening","ALLREPRO",0.709179308020601
"247","Slope.average","ALLREPRO",-0.726489062515066
"248","Slope.min","ALLREPRO",-0.85730230651876
"250","Coastline.hab.angle","ALLREPRO",0.909925937554432
"251","Coastline.reg.0.5.km","ALLREPRO",-0.802085653732788
"252","Coastline.regional.50km","ALLREPRO",-0.990055435252324
"253","Coastline.reg.10.km","ALLREPRO",0.927789644427679
"255","Diff.hab.angle.and.coastline.reg","ALLREPRO",-0.795550515584491
"258","Reclog13","ALLREPRO",0.845217854945002
"263","No.Sex.All","bare.sand..fine.very.course.sand.",0.827800825636639
"264","Ovigerous","bare.sand..fine.very.course.sand.",-0.600364822110624
"265","X50cm2.10cm2","bare.sand..fine.very.course.sand.",-0.995776517538933
"270","Size.1","bare.sand..fine.very.course.sand.",-0.81253671381928
"271","Size.2","bare.sand..fine.very.course.sand.",-0.922169796695107
"272","Surfzone.size..m.","bare.sand..fine.very.course.sand.",0.951185204339034
"278","m.to.nearest.pt","bare.sand..fine.very.course.sand.",0.612712125670953
"282","Difference.from.300.Northery.heading","bare.sand..fine.very.course.sand.",-0.565850615191492
"283","Total.degrees.opening","bare.sand..fine.very.course.sand.",0.598420495616704
"287","Coastline.hab.angle","bare.sand..fine.very.course.sand.",0.699167109542376
"289","Coastline.regional.50km","bare.sand..fine.very.course.sand.",-0.527093521088501
"290","Coastline.reg.10.km","bare.sand..fine.very.course.sand.",0.527529678906928
"292","Diff.hab.angle.and.coastline.reg","bare.sand..fine.very.course.sand.",-0.836968622159277
"293","Ovigerous.size","bare.sand..fine.very.course.sand.",-0.948939301751853
"294","Embryos.per.m2","bare.sand..fine.very.course.sand.",-0.560162931423843
"295","Reclog13","bare.sand..fine.very.course.sand.",0.561934220115163
"296","Oviglog13","bare.sand..fine.very.course.sand.",-0.61569560439693
"299","Males.All","Lat",-0.637047766443483
"306","Lon","Lat",-0.982186048155384
"310","Size.of.opening","Lat",-0.768770508017329
"311","Heading","Lat",0.887567246203654
"316","m.to.land.in.300dir","Lat",0.650427667300465
"321","Slope.average","Lat",0.883662416959395
"322","Slope.min","Lat",0.764362858020324
"323","Slope.Max","Lat",0.949496438227153
"331","Embryos.per.m2","Lat",-0.617149528844666
"332","Reclog13","Lat",-0.520991936027367
"333","Oviglog13","Lat",-0.525645873990517
"336","Males.All","Lon",0.553176728320025
"342","Lat","Lon",-0.982186048155384
"347","Size.of.opening","Lon",0.762621290748649
"348","Heading","Lon",-0.85907693981282
"353","m.to.land.in.300dir","Lon",-0.522682785109642
"358","Slope.average","Lon",-0.821177851678932
"359","Slope.min","Lon",-0.670386886116423
"360","Slope.Max","Lon",-0.947826213099189
"368","Embryos.per.m2","Lon",0.641887984140653
"370","Oviglog13","Lon",0.563003432488327
"371","s1to3mmcombined","Size.1",-0.634699149789504
"374","No.Sex.All","Size.1",-0.874434355875538
"375","Ovigerous","Size.1",0.632153964575827
"376","X50cm2.10cm2","Size.1",0.78204269895855
"378","bare.sand..fine.very.course.sand.","Size.1",-0.81253671381928
"382","Size.2","Size.1",0.91152491167715
"383","Surfzone.size..m.","Size.1",-0.624811370043547
"384","Size.of.opening","Size.1",0.553059949228791
"385","Heading","Size.1",-0.618728275314952
"387","Heading.S","Size.1",0.690049835574123
"389","m.to.nearest.pt","Size.1",-0.845952455838933
"394","Total.degrees.opening","Size.1",-0.87979185405353
"398","Coastline.hab.angle","Size.1",-0.671426603739357
"399","Coastline.reg.0.5.km","Size.1",0.66607767600624
"400","Coastline.regional.50km","Size.1",0.559599449921534
"401","Coastline.reg.10.km","Size.1",-0.596599713213145
"402","Difference.between.Heading.N.and.reg.coast","Size.1",0.804349409556005
"403","Diff.hab.angle.and.coastline.reg","Size.1",0.859615934937377
"404","Ovigerous.size","Size.1",0.711722539824322
"405","Embryos.per.m2","Size.1",0.910183384985617
"406","Reclog13","Size.1",-0.622264882368798
"407","Oviglog13","Size.1",0.712101300209231
"408","s1to3mmcombined","Size.2",-0.721649413144102
"410","Males.All","Size.2",-0.520774555036738
"411","No.Sex.All","Size.2",-0.968727703307234
"412","Ovigerous","Size.2",0.604176024207628
"413","X50cm2.10cm2","Size.2",0.907590429814809
"414","ALLREPRO","Size.2",-0.564378677504259
"415","bare.sand..fine.very.course.sand.","Size.2",-0.922169796695107
"418","Size.1","Size.2",0.91152491167715
"420","Surfzone.size..m.","Size.2",-0.846859106628191
"424","Heading.S","Size.2",0.663110534745602
"426","m.to.nearest.pt","Size.2",-0.762758758339366
"430","Difference.from.300.Northery.heading","Size.2",0.652520684706944
"431","Total.degrees.opening","Size.2",-0.839658526259526
"435","Coastline.hab.angle","Size.2",-0.741079709295352
"436","Coastline.reg.0.5.km","Size.2",0.535386541425236
"437","Coastline.regional.50km","Size.2",0.668401376836064
"438","Coastline.reg.10.km","Size.2",-0.604874144873041
"439","Difference.between.Heading.N.and.reg.coast","Size.2",0.630726458117024
"440","Diff.hab.angle.and.coastline.reg","Size.2",0.94567686735806
"441","Ovigerous.size","Size.2",0.769467779402006
"442","Embryos.per.m2","Size.2",0.659500548927871
"443","Reclog13","Size.2",-0.791839498723348
"444","Oviglog13","Size.2",0.595035621319165
"448","No.Sex.All","Surfzone.size..m.",0.744827621052597
"449","Ovigerous","Surfzone.size..m.",-0.566081584796341
"450","X50cm2.10cm2","Surfzone.size..m.",-0.967306162535421
"452","bare.sand..fine.very.course.sand.","Surfzone.size..m.",0.951185204339034
"455","Size.1","Surfzone.size..m.",-0.624811370043547
"456","Size.2","Surfzone.size..m.",-0.846859106628191
"467","Difference.from.300.Northery.heading","Surfzone.size..m.",-0.678941696849608
"472","Coastline.hab.angle","Surfzone.size..m.",0.585970074168586
"477","Diff.hab.angle.and.coastline.reg","Surfzone.size..m.",-0.739171727925075
"478","Ovigerous.size","Surfzone.size..m.",-0.892372598133943
"480","Reclog13","Surfzone.size..m.",0.545941412737866
"481","Oviglog13","Surfzone.size..m.",-0.509865711204548
"490","Lat","Size.of.opening",-0.768770508017329
"491","Lon","Size.of.opening",0.762621290748649
"492","Size.1","Size.of.opening",0.553059949228791
"496","Heading","Size.of.opening",-0.785331566431582
"498","Heading.S","Size.of.opening",0.544495000237618
"508","Slope.Max","Size.of.opening",-0.62961543051923
"510","Coastline.reg.0.5.km","Size.of.opening",0.698372397205457
"512","Coastline.reg.10.km","Size.of.opening",-0.521531724738509
"516","Embryos.per.m2","Size.of.opening",0.811678219678842
"523","Ovigerous","Heading",-0.563551794973312
"527","Lat","Heading",0.887567246203654
"528","Lon","Heading",-0.85907693981282
"529","Size.1","Heading",-0.618728275314952
"532","Size.of.opening","Heading",-0.785331566431582
"537","m.to.nearest.pt","Heading",0.641609965846163
"538","m.to.land.in.300dir","Heading",0.747695516779734
"539","percentage.of.MWD.within.range.2014","Heading",0.563227449569303
"540","percent.in.range.2013","Heading",0.563227447788592
"543","Slope.average","Heading",0.849363848380864
"544","Slope.min","Heading",0.703874718714922
"545","Slope.Max","Heading",0.919074516900696
"550","Difference.between.Heading.N.and.reg.coast","Heading",-0.640970634938031
"553","Embryos.per.m2","Heading",-0.85922444221671
"555","Oviglog13","Heading",-0.743708584515702
"557","Females.All","Heading.N",-0.817840765072609
"558","Males.All","Heading.N",-0.670942617523776
"560","Ovigerous","Heading.N",-0.715711568085658
"562","ALLREPRO","Heading.N",-0.760279941715611
"572","Heading.S","Heading.N",0.676102058039783
"573","Heading.minus.coast","Heading.N",-0.919392742571098
"575","m.to.land.in.300dir","Heading.N",0.653505855302025
"576","percentage.of.MWD.within.range.2014","Heading.N",0.826983546907271
"577","percent.in.range.2013","Heading.N",0.826983546438203
"578","Difference.from.300.Northery.heading","Heading.N",-0.617965139405386
"580","Slope.average","Heading.N",0.546831757293699
"581","Slope.min","Heading.N",0.651449840644399
"583","Coastline.hab.angle","Heading.N",-0.709688590085334
"584","Coastline.reg.0.5.km","Heading.N",0.635424044270126
"585","Coastline.regional.50km","Heading.N",0.707204038024918
"586","Coastline.reg.10.km","Heading.N",-0.81201765995463
"592","Oviglog13","Heading.N",-0.597517717930128
"593","s1to3mmcombined","Heading.S",-0.704408545433645
"594","Females.All","Heading.S",-0.761448511133171
"595","Males.All","Heading.S",-0.791596621906476
"596","No.Sex.All","Heading.S",-0.802802874593494
"599","ALLREPRO","Heading.S",-0.915154701431252
"603","Size.1","Heading.S",0.690049835574123
"604","Size.2","Heading.S",0.663110534745602
"606","Size.of.opening","Heading.S",0.544495000237618
"608","Heading.N","Heading.S",0.676102058039783
"610","Heading.minus.coast","Heading.S",-0.751381244090728
"616","Total.degrees.opening","Heading.S",-0.876123801503275
"618","Slope.min","Heading.S",0.57864074230621
"620","Coastline.hab.angle","Heading.S",-0.920645912547871
"621","Coastline.reg.0.5.km","Heading.S",0.963592146811725
"622","Coastline.regional.50km","Heading.S",0.945113323065046
"623","Coastline.reg.10.km","Heading.S",-0.960330806251605
"624","Difference.between.Heading.N.and.reg.coast","Heading.S",0.563675262080088
"625","Diff.hab.angle.and.coastline.reg","Heading.S",0.858029557589877
"627","Embryos.per.m2","Heading.S",0.60280029509497
"628","Reclog13","Heading.S",-0.7981841236076
"631","Females.All","Heading.minus.coast",0.977169726879286
"632","Males.All","Heading.minus.coast",0.762423916869884
"634","Ovigerous","Heading.minus.coast",0.730243404322366
"636","ALLREPRO","Heading.minus.coast",0.832255673657232
"645","Heading.N","Heading.minus.coast",-0.919392742571098
"646","Heading.S","Heading.minus.coast",-0.751381244090728
"649","m.to.land.in.300dir","Heading.minus.coast",-0.550563885122642
"650","percentage.of.MWD.within.range.2014","Heading.minus.coast",-0.675254146352491
"651","percent.in.range.2013","Heading.minus.coast",-0.675254146061201
"652","Difference.from.300.Northery.heading","Heading.minus.coast",0.521523281011223
"654","Slope.average","Heading.minus.coast",-0.63090387888946
"655","Slope.min","Heading.minus.coast",-0.692377159400905
"656","Slope.Max","Heading.minus.coast",-0.509922042827865
"657","Coastline.hab.angle","Heading.minus.coast",0.653705720290332
"658","Coastline.reg.0.5.km","Heading.minus.coast",-0.743002073542601
"659","Coastline.regional.50km","Heading.minus.coast",-0.766851806436035
"660","Coastline.reg.10.km","Heading.minus.coast",0.790041201427823
"666","Oviglog13","Heading.minus.coast",0.656895322761853
"667","s1to3mmcombined","m.to.nearest.pt",0.616175010151574
"670","No.Sex.All","m.to.nearest.pt",0.67398139652429
"671","Ovigerous","m.to.nearest.pt",-0.889511494364909
"672","X50cm2.10cm2","m.to.nearest.pt",-0.623088863983587
"674","bare.sand..fine.very.course.sand.","m.to.nearest.pt",0.612712125670953
"677","Size.1","m.to.nearest.pt",-0.845952455838933
"678","Size.2","m.to.nearest.pt",-0.762758758339366
"681","Heading","m.to.nearest.pt",0.641609965846163
"687","percentage.of.MWD.within.range.2014","m.to.nearest.pt",0.866761289381062
"688","percent.in.range.2013","m.to.nearest.pt",0.866761290576934
"689","Difference.from.300.Northery.heading","m.to.nearest.pt",-0.719604816804193
"690","Total.degrees.opening","m.to.nearest.pt",0.70340920476621
"698","Difference.between.Heading.N.and.reg.coast","m.to.nearest.pt",-0.86189343298335
"699","Diff.hab.angle.and.coastline.reg","m.to.nearest.pt",-0.578290217764552
"700","Ovigerous.size","m.to.nearest.pt",-0.527059925255574
"701","Embryos.per.m2","m.to.nearest.pt",-0.768150800776747
"703","Oviglog13","m.to.nearest.pt",-0.886050486524293
"706","Males.All","m.to.land.in.300dir",-0.78670897623093
"710","ALLREPRO","m.to.land.in.300dir",-0.683854889775257
"712","Lat","m.to.land.in.300dir",0.650427667300465
"713","Lon","m.to.land.in.300dir",-0.522682785109642
"718","Heading","m.to.land.in.300dir",0.747695516779734
"719","Heading.N","m.to.land.in.300dir",0.653505855302025
"721","Heading.minus.coast","m.to.land.in.300dir",-0.550563885122642
"724","percentage.of.MWD.within.range.2014","m.to.land.in.300dir",0.71020740358484
"725","percent.in.range.2013","m.to.land.in.300dir",0.710207400579902
"728","Slope.average","m.to.land.in.300dir",0.888079805294696
"729","Slope.min","m.to.land.in.300dir",0.923091390843405
"730","Slope.Max","m.to.land.in.300dir",0.700978583327701
"731","Coastline.hab.angle","m.to.land.in.300dir",-0.598485344268481
"733","Coastline.regional.50km","m.to.land.in.300dir",0.63001620355674
"734","Coastline.reg.10.km","m.to.land.in.300dir",-0.539647645003136
"740","Oviglog13","m.to.land.in.300dir",-0.538545297270976
"742","Females.All","percentage.of.MWD.within.range.2014",-0.545438131654842
"745","Ovigerous","percentage.of.MWD.within.range.2014",-0.883040215862249
"755","Heading","percentage.of.MWD.within.range.2014",0.563227449569303
"756","Heading.N","percentage.of.MWD.within.range.2014",0.826983546907271
"758","Heading.minus.coast","percentage.of.MWD.within.range.2014",-0.675254146352491
"759","m.to.nearest.pt","percentage.of.MWD.within.range.2014",0.866761289381062
"760","m.to.land.in.300dir","percentage.of.MWD.within.range.2014",0.71020740358484
"762","percent.in.range.2013","percentage.of.MWD.within.range.2014",1
"763","Difference.from.300.Northery.heading","percentage.of.MWD.within.range.2014",-0.713092080337715
"765","Slope.average","percentage.of.MWD.within.range.2014",0.566142626099308
"766","Slope.min","percentage.of.MWD.within.range.2014",0.555859565407494
"772","Difference.between.Heading.N.and.reg.coast","percentage.of.MWD.within.range.2014",-0.689143954615573
"777","Oviglog13","percentage.of.MWD.within.range.2014",-0.825819224853836
"779","Females.All","percent.in.range.2013",-0.545438131233866
"782","Ovigerous","percent.in.range.2013",-0.883040217073804
"792","Heading","percent.in.range.2013",0.563227447788592
"793","Heading.N","percent.in.range.2013",0.826983546438203
"795","Heading.minus.coast","percent.in.range.2013",-0.675254146061201
"796","m.to.nearest.pt","percent.in.range.2013",0.866761290576934
"797","m.to.land.in.300dir","percent.in.range.2013",0.710207400579902
"798","percentage.of.MWD.within.range.2014","percent.in.range.2013",1
"800","Difference.from.300.Northery.heading","percent.in.range.2013",-0.713092083229177
"802","Slope.average","percent.in.range.2013",0.566142623418113
"803","Slope.min","percent.in.range.2013",0.55585956234636
"809","Difference.between.Heading.N.and.reg.coast","percent.in.range.2013",-0.689143954815952
"814","Oviglog13","percent.in.range.2013",-0.825819225485289
"815","s1to3mmcombined","Difference.from.300.Northery.heading",-0.558798191207009
"818","No.Sex.All","Difference.from.300.Northery.heading",-0.555016966892505
"819","Ovigerous","Difference.from.300.Northery.heading",0.789670363457441
"820","X50cm2.10cm2","Difference.from.300.Northery.heading",0.619753935827471
"822","bare.sand..fine.very.course.sand.","Difference.from.300.Northery.heading",-0.565850615191492
"826","Size.2","Difference.from.300.Northery.heading",0.652520684706944
"827","Surfzone.size..m.","Difference.from.300.Northery.heading",-0.678941696849608
"830","Heading.N","Difference.from.300.Northery.heading",-0.617965139405386
"832","Heading.minus.coast","Difference.from.300.Northery.heading",0.521523281011223
"833","m.to.nearest.pt","Difference.from.300.Northery.heading",-0.719604816804193
"835","percentage.of.MWD.within.range.2014","Difference.from.300.Northery.heading",-0.713092080337715
"836","percent.in.range.2013","Difference.from.300.Northery.heading",-0.713092083229177
"851","Oviglog13","Difference.from.300.Northery.heading",0.616222799285438
"852","s1to3mmcombined","Total.degrees.opening",0.88741642113858
"854","Males.All","Total.degrees.opening",0.604721658002744
"855","No.Sex.All","Total.degrees.opening",0.918027542052476
"857","X50cm2.10cm2","Total.degrees.opening",-0.550442173042317
"858","ALLREPRO","Total.degrees.opening",0.709179308020601
"859","bare.sand..fine.very.course.sand.","Total.degrees.opening",0.598420495616704
"862","Size.1","Total.degrees.opening",-0.87979185405353
"863","Size.2","Total.degrees.opening",-0.839658526259526
"868","Heading.S","Total.degrees.opening",-0.876123801503275
"870","m.to.nearest.pt","Total.degrees.opening",0.70340920476621
"879","Coastline.hab.angle","Total.degrees.opening",0.749520839915593
"880","Coastline.reg.0.5.km","Total.degrees.opening",-0.854735608121942
"881","Coastline.regional.50km","Total.degrees.opening",-0.78340651081227
"882","Coastline.reg.10.km","Total.degrees.opening",0.734892104292844
"883","Difference.between.Heading.N.and.reg.coast","Total.degrees.opening",-0.856778538198464
"884","Diff.hab.angle.and.coastline.reg","Total.degrees.opening",-0.898867335806857
"886","Embryos.per.m2","Total.degrees.opening",-0.763125070091979
"887","Reclog13","Total.degrees.opening",0.858911709260726
"890","Females.All","Slope.average",-0.666498056029932
"891","Males.All","Slope.average",-0.865443372535996
"893","Ovigerous","Slope.average",-0.528419492114176
"895","ALLREPRO","Slope.average",-0.726489062515066
"897","Lat","Slope.average",0.883662416959395
"898","Lon","Slope.average",-0.821177851678932
"903","Heading","Slope.average",0.849363848380864
"904","Heading.N","Slope.average",0.546831757293699
"906","Heading.minus.coast","Slope.average",-0.63090387888946
"908","m.to.land.in.300dir","Slope.average",0.888079805294696
"909","percentage.of.MWD.within.range.2014","Slope.average",0.566142626099308
"910","percent.in.range.2013","Slope.average",0.566142623418113
"914","Slope.min","Slope.average",0.965418160347172
"915","Slope.Max","Slope.average",0.931204907156612
"918","Coastline.regional.50km","Slope.average",0.649028335415176
"924","Reclog13","Slope.average",-0.604444085270861
"925","Oviglog13","Slope.average",-0.660446233403863
"927","Females.All","Slope.min",-0.705861297998849
"928","Males.All","Slope.min",-0.949842559802437
"932","ALLREPRO","Slope.min",-0.85730230651876
"934","Lat","Slope.min",0.764362858020324
"935","Lon","Slope.min",-0.670386886116423
"940","Heading","Slope.min",0.703874718714922
"941","Heading.N","Slope.min",0.651449840644399
"942","Heading.S","Slope.min",0.57864074230621
"943","Heading.minus.coast","Slope.min",-0.692377159400905
"945","m.to.land.in.300dir","Slope.min",0.923091390843405
"946","percentage.of.MWD.within.range.2014","Slope.min",0.555859565407494
"947","percent.in.range.2013","Slope.min",0.55585956234636
"950","Slope.average","Slope.min",0.965418160347172
"952","Slope.Max","Slope.min",0.807570609578563
"953","Coastline.hab.angle","Slope.min",-0.684605608418488
"955","Coastline.regional.50km","Slope.min",0.805782792900538
"956","Coastline.reg.10.km","Slope.min",-0.655707039037285
"958","Diff.hab.angle.and.coastline.reg","Slope.min",0.549783692498599
"961","Reclog13","Slope.min",-0.713921878485792
"962","Oviglog13","Slope.min",-0.529871943587429
"964","Females.All","Slope.Max",-0.586484338423354
"965","Males.All","Slope.Max",-0.676137478757421
"967","Ovigerous","Slope.Max",-0.583683371316512
"971","Lat","Slope.Max",0.949496438227153
"972","Lon","Slope.Max",-0.947826213099189
"976","Size.of.opening","Slope.Max",-0.62961543051923
"977","Heading","Slope.Max",0.919074516900696
"980","Heading.minus.coast","Slope.Max",-0.509922042827865
"982","m.to.land.in.300dir","Slope.Max",0.700978583327701
"987","Slope.average","Slope.Max",0.931204907156612
"988","Slope.min","Slope.Max",0.807570609578563
"997","Embryos.per.m2","Slope.Max",-0.661575089958352
"999","Oviglog13","Slope.Max",-0.756153371323046
"1000","s1to3mmcombined","Coastline.hab.angle",0.550976261736128
"1001","Females.All","Coastline.hab.angle",0.612831449609238
"1002","Males.All","Coastline.hab.angle",0.820493369998733
"1003","No.Sex.All","Coastline.hab.angle",0.827614686441646
"1005","X50cm2.10cm2","Coastline.hab.angle",-0.636652867912743
"1006","ALLREPRO","Coastline.hab.angle",0.909925937554432
"1007","bare.sand..fine.very.course.sand.","Coastline.hab.angle",0.699167109542376
"1010","Size.1","Coastline.hab.angle",-0.671426603739357
"1011","Size.2","Coastline.hab.angle",-0.741079709295352
"1012","Surfzone.size..m.","Coastline.hab.angle",0.585970074168586
"1015","Heading.N","Coastline.hab.angle",-0.709688590085334
"1016","Heading.S","Coastline.hab.angle",-0.920645912547871
"1017","Heading.minus.coast","Coastline.hab.angle",0.653705720290332
"1019","m.to.land.in.300dir","Coastline.hab.angle",-0.598485344268481
"1023","Total.degrees.opening","Coastline.hab.angle",0.749520839915593
"1025","Slope.min","Coastline.hab.angle",-0.684605608418488
"1028","Coastline.reg.0.5.km","Coastline.hab.angle",-0.801731347735621
"1029","Coastline.regional.50km","Coastline.hab.angle",-0.947320268297159
"1030","Coastline.reg.10.km","Coastline.hab.angle",0.971831589371964
"1032","Diff.hab.angle.and.coastline.reg","Coastline.hab.angle",-0.905871663624023
"1033","Ovigerous.size","Coastline.hab.angle",-0.541651749080277
"1035","Reclog13","Coastline.hab.angle",0.758215803847941
"1037","s1to3mmcombined","Coastline.reg.0.5.km",-0.647049953148478
"1038","Females.All","Coastline.reg.0.5.km",-0.756855605426555
"1039","Males.All","Coastline.reg.0.5.km",-0.636147309945568
"1040","No.Sex.All","Coastline.reg.0.5.km",-0.682017524565928
"1043","ALLREPRO","Coastline.reg.0.5.km",-0.802085653732788
"1047","Size.1","Coastline.reg.0.5.km",0.66607767600624
"1048","Size.2","Coastline.reg.0.5.km",0.535386541425236
"1050","Size.of.opening","Coastline.reg.0.5.km",0.698372397205457
"1052","Heading.N","Coastline.reg.0.5.km",0.635424044270126
"1053","Heading.S","Coastline.reg.0.5.km",0.963592146811725
"1054","Heading.minus.coast","Coastline.reg.0.5.km",-0.743002073542601
"1060","Total.degrees.opening","Coastline.reg.0.5.km",-0.854735608121942
